inn,name,revenue_year,revenue,segment_tag,source,okved_main,employees,region,site,phone,email
4401130773,"ООО ""ПРЕСТИЖ ГРУПП""",2024,1200000000.0,SUVENIR,checko_custom_parser,"Торговля розничная алкогольными напитками, включая пиво, в специализированных магазинах",,Белгород,vinsklad.ru,+7 800 234-88-40,prestizgroup@nprks.ru
7017343859,"ООО ""ПРЕСТИЖ""",2024,1100000000.0,SUVENIR,checko_custom_parser,Торговля розничная обоями и напольными покрытиями в специализированных магазинах,167.0,Белгород,стройся.рф,+7 913 811-22-12,anosova@elk.tomsk.ru
7733307483,"ООО ""ПРЕСТИЖ ЯХТС""",2024,663300000.0,SUVENIR,checko_custom_parser,Торговля розничная лодками в специализированных магазинах,,Белгород,prestigeyachts.ru,+7 925 507-80-65,sales@p-y.ru
7721333390,"ООО ""ПРЕСТИЖ ЭТИКЕТКИ""",2024,432000000.0,SUVENIR,checko_custom_parser,Деятельность брошюровочно- переплетная и отделочная и сопутствующие услуги,41.0,Белгород,viplabels.ru,+7 495 795-50-12,mix_print@mail.ru
7743062183,"ООО ""АСТРА ПРЕСТИЖ""",2024,289200000.0,SUVENIR,checko_custom_parser,Производство пластмассовых изделий для упаковывания товаров,,Белгород,astra-prestige.ru,+7 905 538-75-53,astra-prestige@mail.ru
5007113147,"ООО ""ПРЕСТИЖ СПОРТ""",2024,264000000.0,SUVENIR,checko_custom_parser,Торговля розничная спортивным оборудованием и спортивными товарами в специализированных магазинах,13.0,Белгород,,,buh@racessport.ru
2635237165,"ООО ""ПРЕСТИЖ""",2024,200100000.0,SUVENIR,checko_custom_parser,Торговля розничная напитками в специализированных магазинах,21.0,Белгород,,,info.liz@yandex.ru
273084391,"ООО ""ПРЕСТИЖ""",2024,198100000.0,SUVENIR,checko_custom_parser,Торговля розничная одеждой в специализированных магазинах,31.0,Белгород,servis.ufaprestig.ru,+7 347 284-04-18,
7716832612,"ООО ""АРИЯ ПРЕСТИЖ""",2024,183900000.0,SUVENIR,checko_custom_parser,Торговля розничная текстильными изделиями в специализированных магазинах,17.0,Белгород,,,
1648051511,"ООО ""АВОКАДО""",2024,59800000.0,SUVENIR,checko_custom_parser,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах",18.0,Ростов-на-Дону,авокадо.рф,,aktisdv@mail.ru
7743363952,"ООО ""АВОКАДО""",2024,39600000.0,SUVENIR,checko_custom_parser,Торговля розничная прочая в неспециализированных магазинах,,Ростов-на-Дону,,,noginskmundial@yandex.ru
4205260335,"ООО ""АВОКАДО""",2024,27300000.0,SUVENIR,checko_custom_parser,Торговля розничная в неспециализированных магазинах,,Ростов-на-Дону,,+7 905 075-99-55,kuzprom@mail.ru
3015103526,"ООО ""БАЗИЛИК И АВОКАДО""",2024,20700000.0,SUVENIR,checko_custom_parser,Торговля розничная напитками в специализированных магазинах,10.0,Ростов-на-Дону,,+7 909 373-61-67,89086168237@mail.ru
6800000508,"ООО ""АВОКАДО МАРКЕТ""",2024,15200000.0,SUVENIR,checko_custom_parser,Торговля розничная по почте или по информационно-коммуникационной сети Интернет,,Ростов-на-Дону,,,cherm.sv@gmail.com
9721080785,"ООО ""АВОКАДО""",2024,2900000.0,SUVENIR,checko_custom_parser,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах",0.0,Ростов-на-Дону,,,m6503516@yandex.ru
6312201641,"ООО ""АВОКАДО""",2024,1500000.0,SUVENIR,checko_custom_parser,Торговля розничная напитками в специализированных магазинах,1.0,Ростов-на-Дону,,+7 927 735-17-89,anton031@mail.ru
9723087592,"ООО ""АВОКАДО-Н""",2024,,SUVENIR,checko_custom_parser,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах",0.0,Ростов-на-Дону,,,
5446020349,"ООО ""АВОКАДО""",2024,0.0,SUVENIR,checko_custom_parser,Торговля розничная по почте или по информационно-коммуникационной сети Интернет,1.0,Ростов-на-Дону,,,
7707483411,"ООО ""АВОКАДО""",2024,170100000.0,SUVENIR,checko_custom_parser,Торговля розничная фруктами и овощами в специализированных магазинах,1.0,Ростов-на-Дону,,,
2632811590,"ООО ""МЮНЦ ГРУПП""",2024,12400000000.0,SUVENIR,checko_custom_parser,Торговля розничная обувью в специализированных магазинах,1012.0,Уфа,tmunz.ru,+7 495 481-99-99,info@munz-group.com
6312206520,"ООО ""РУССКИЙ ГРАДУС""",2024,1600000000.0,MERCH,checko_custom_parser,Торговля розничная напитками в специализированных магазинах,236.0,Москва,,,rusgradus63@yandex.ru
5321154690,"ООО ""ГРАДУС""",2024,644100000.0,MERCH,checko_custom_parser,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах",75.0,Москва,,+7 816 294-80-09,pimenova.darya@inbox.ru
2311240954,"ООО ""ГРАДУС""",2024,615900000.0,MERCH,checko_custom_parser,Торговля розничная напитками в специализированных магазинах,79.0,Москва,,,agradus_alko@mail.ru
3100004050,"ООО ""ГРАДУС""",2024,193800000.0,MERCH,checko_custom_parser,"Торговля розничная алкогольными напитками, включая пиво, в специализированных магазинах",25.0,Москва,,,gr4dus31@yandex.ru
3804009714,"ООО ""ГРАДУС""",2024,184100000.0,MERCH,checko_custom_parser,Торговля розничная в неспециализированных магазинах,29.0,Москва,,+7 904 134-63-62,gradus_09@mail.ru
9302010442,"ООО ""ГРАДУС АПМ""",2024,154500000.0,MERCH,checko_custom_parser,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах",10.0,Москва,,,gradus-amp@mail.ru
7327082011,"ООО ""ГРАДУС СОРОК""",2024,146600000.0,MERCH,checko_custom_parser,"Торговля розничная алкогольными напитками, включая пиво, в специализированных магазинах",39.0,Москва,gradus-73.ru,,grd.sorok@mail.ru
2457087692,"ООО ""ГРАДУС""",2024,136200000.0,MERCH,checko_custom_parser,Торговля розничная прочая в неспециализированных магазинах,13.0,Москва,,,nikitina13.12@yandex.ru
3313005891,"ООО ""ГРАДУС""",2024,122200000.0,MERCH,checko_custom_parser,Деятельность по розничной торговле большим товарным ассортиментом с преобладанием продовольственных товаров в неспециализированных магазинах,,Москва,ok.ru/alcogradus,+7 492 385-71-92,velikovo2@mail.ru
1327032860,"ООО ""ГРАДУС""",2024,89900000.0,MERCH,checko_custom_parser,"Торговля розничная алкогольными напитками, кроме пива, в специализированных магазинах",1.0,Москва,,,antontremasov.5@mail.ru
3459061437,"ООО ""МАРКЕТКОМ""",2024,2600000.0,MERCH,checko_custom_parser,Торговля розничная домашними животными и кормами для домашних животных в специализированных магазинах,0.0,Самара,,,123456789_79@inbox.ru
5032334615,"ООО ""ТД ПРОФИТ""",2024,5900000000.0,MERCH,checko_custom_parser,Торговля розничная моторным топливом в специализированных магазинах,250.0,Тюмень,,,td_profit2021@mail.ru
1655156307,"ООО ""ПРОФИТ-А""",2024,593200000.0,MERCH,checko_custom_parser,"Деятельность по предоставлению прочих вспомогательных услуг для бизнеса, не включенная в другие группировки",5.0,Тюмень,,,chekalovao@yandex.ru
6678028357,"ООО ""ФАРМ-ПРОФИТ""",2024,210700000.0,MERCH,checko_custom_parser,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках),7.0,Тюмень,,+7 343 317-18-80,apteka.tender@mail.ru
7724334988,"ООО ""ПРОФИТ""",2024,187000000.0,MERCH,checko_custom_parser,"Деятельность по предоставлению прочих вспомогательных услуг для бизнеса, не включенная в другие группировки",47.0,Тюмень,profit-cert.ru,+7 495 441-67-50,
2466290796,"ООО ""ПРОФИТ""",2024,194300000.0,MERCH,checko_custom_parser,Торговля розничная текстильными изделиями в специализированных магазинах,9.0,Тюмень,,,
5534020926,"ООО ""ПРОФИТ""",2024,185700000.0,MERCH,checko_custom_parser,"Торговля розничная телекоммуникационным оборудованием, включая розничную торговлю мобильными телефонами, в специализированных магазинах",87.0,Тюмень,,+7 381 289-13-65,mobil@interantenna.ru
2543061553,"ООО ""ПРОФИТ""",2024,170500000.0,MERCH,checko_custom_parser,"Торговля розничная прочая вне магазинов, палаток, рынков",5.0,Тюмень,profit5.ru,,buhgalter-vvo@ro.ru
917014452,"ООО ""ПРОФИТ-ФАРМА""",2024,164800000.0,MERCH,checko_custom_parser,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках),,Тюмень,n4202.aptecs.ru,+7 878 221-14-33,profit-farma@yandex.ru
276957679,"ООО ""ПРОФИТ-ЮСТ""",2024,157300000.0,MERCH,checko_custom_parser,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах",9.0,Тюмень,,,stay_ufa@mail.ru
7843020807,"ООО ""ПРОФИТ""",2024,156500000.0,MERCH,checko_custom_parser,"Торговля розничная алкогольными напитками, включая пиво, в специализированных магазинах",,Тюмень,,,oprofit2022@mail.ru
3906290671,"ООО ""АГЕНТСТВО РЕКЛАМНЫХ ТЕХНОЛОГИЙ""",2024,557000.0,MERCH,checko_custom_parser,Торговля розничная одеждой в специализированных магазинах,1.0,Самара,,+7 401 253-59-26,bin.333@mail.ru
